id,t,s,x,y,v,e,e1,t_local,blink,plateau,state,ramp_direction,sp_start_time,sp_end_time,sp_start_displacement,sp_end_displacement,sp_duration,qp_start_time,qp_end_time,qp_start_displacement,qp_end_displacement,qp_duration,chain_id,expected_sp_ramp_direction,expected_qp_ramp_direction,expected_qp_peak_velocity,expected_sp_end_peak_type,expected_qp_end_peak_type,expected_sp_end_bound,result_id,result_chain_id,is_sp,is_qp
297,5.953130722045898,1688529009.610807,0.43896520839017983,0.48250890661168977,0,-1,-1,5.953130722045898,0.9740797876081361,0.3333333333333333,SEARCH_SP,INDETERMINATE,5.953130722045898,0,0.43896520839017983,0,0,0,0,0,0,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,11,15,false,true
298,5.973076820373535,1688529009.630806,0.43896520839017983,0.48202915898075815,-0.018994292431672492,-1,-1,5.973076820373535,0.9823417778627586,0.4444444444444444,IN_SP,INDETERMINATE,5.953130722045898,5.973076820373535,0.43896520839017983,0.43896520839017983,0.01994609832763672,5.973076820373535,5.973076820373535,0.43896520839017983,0.43896520839017983,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
299,5.993025779724121,1688529009.650807,0.4382074299980612,0.48187561035156246,-0.0381116033119688,-1,-1,5.993025779724121,1,0.4444444444444444,IN_SP,INDETERMINATE,5.953130722045898,5.993025779724121,0.43896520839017983,0.4382074299980612,0.039895057678222656,5.993025779724121,5.993025779724121,0.4382074299980612,0.4382074299980612,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
300,6.0129711627960205,1688529009.6708,0.4374447710373822,0.4807001184534143,-0.09819588105767595,-1,-1,6.0129711627960205,1,0.3333333333333333,IN_SP,INDETERMINATE,5.953130722045898,6.0129711627960205,0.43896520839017983,0.4374447710373822,0.05984044075012207,6.0129711627960205,6.0129711627960205,0.4374447710373822,0.4374447710373822,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
301,6.0309224128723145,1688529009.690799,0.43448613671695485,0.48068169487847223,-0.08091466811371217,-1,-1,6.0309224128723145,1,0.2222222222222222,IN_SP,DOWNWARD,5.953130722045898,6.0309224128723145,0.43896520839017983,0.43448613671695485,0.07779169082641602,6.0309224128723145,6.0309224128723145,0.43448613671695485,0.43448613671695485,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
302,6.051867961883545,1688529009.7107968,0.43429744944852944,0.48068169487847223,-0.02669222894241784,-1,-1,6.051867961883545,1,0.2222222222222222,IN_SP,DOWNWARD,5.953130722045898,6.051867961883545,0.43896520839017983,0.43429744944852944,0.09873723983764648,6.051867961883545,6.051867961883545,0.43429744944852944,0.43429744944852944,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
303,6.071814775466919,1688529009.730788,0.4333946284125833,0.48068169487847223,-0.028459822768339665,-1,-1,6.071814775466919,1,0.2222222222222222,IN_SP,INDETERMINATE,5.953130722045898,6.071814775466919,0.43896520839017983,0.4333946284125833,0.11868405342102051,6.071814775466919,6.071814775466919,0.4333946284125833,0.4333946284125833,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
304,6.092758417129517,1688529009.7508037,0.43313371433931236,0.4807773731372974,-0.030035766742062847,-1,-1,6.092758417129517,1,0.2222222222222222,IN_SP,INDETERMINATE,5.953130722045898,6.092758417129517,0.43896520839017983,0.43313371433931236,0.13962769508361816,6.092758417129517,6.092758417129517,0.43313371433931236,0.43313371433931236,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
305,6.111708402633667,1688529009.7707858,0.43219639273250804,0.48234518545645255,-0.059828788633791305,-1,-1,6.111708402633667,1,0.2222222222222222,IN_SP,INDETERMINATE,5.953130722045898,6.111708402633667,0.43896520839017983,0.43219639273250804,0.15857768058776855,6.111708402633667,6.111708402633667,0.43219639273250804,0.43219639273250804,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
306,6.131654500961304,1688529009.7908058,0.43080660876105814,0.48235292787905093,-0.05902965819320733,-1,-1,6.131654500961304,0.9970105140044968,0.1111111111111111,IN_SP,DOWNWARD,5.953130722045898,6.131654500961304,0.43896520839017983,0.43080660876105814,0.17852377891540527,6.131654500961304,6.131654500961304,0.43080660876105814,0.43080660876105814,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
